0.865600,0.889213,0.969612
0.105600,0.052478,0.158065
0.305600,0.195335,0.497997
0.505600,0.338192,0.807414
0.705600,0.481050,1.006657
0.905600,0.623907,0.998392
0.145600,0.766764,0.688215
0.345600,0.909621,0.799416
0.545600,0.072886,0.572217
0.745600,0.215743,0.762656
0.945600,0.358601,0.777808
0.185600,0.501458,0.656111
0.385600,0.644315,0.919483
0.585600,0.787172,1.056822
0.785600,0.930029,0.976891
0.985600,0.093294,0.476894
0.033600,0.236152,0.269018
0.233600,0.379009,0.604174
0.433600,0.521866,0.903100
0.633600,0.664723,1.086119
0.833600,0.807580,1.042128
0.073600,0.950437,0.493875
0.273600,0.113703,0.385755
0.473600,0.256560,0.705814
0.673600,0.399417,0.937645
0.873600,0.542274,0.985288
0.113600,0.685131,0.663224
0.313600,0.827988,0.828077
0.513600,0.970845,0.878406
0.713600,0.134111,0.684670
0.913600,0.276968,0.730538
0.153600,0.419825,0.560498
0.353600,0.562682,0.857127
0.553600,0.705539,1.054660
0.753600,0.848397,1.051205
0.953600,0.991254,0.794571
0.193600,0.014577,0.207905
0.393600,0.157434,0.541604
0.593600,0.300292,0.822151
0.793600,0.443149,0.960135
0.993600,0.586006,0.895731
0.003200,0.728863,0.552843
0.203200,0.871720,0.692179
0.403200,0.034985,0.427669
0.603200,0.177843,0.706069
0.803200,0.320700,0.847078
0.043200,0.463557,0.485838
0.243200,0.606414,0.772062
0.443200,0.749271,0.973138
0.643200,0.892128,1.015526
0.843200,0.055394,0.564014
0.083200,0.198251,0.281141
0.283200,0.341108,0.617905
0.483200,0.483965,0.915694
0.683200,0.626822,1.086607
0.883200,0.769679,1.022496
0.123200,0.912536,0.579312
0.323200,0.075802,0.395492
0.523200,0.218659,0.703588
0.723200,0.361516,0.905514
0.923200,0.504373,0.919264
0.163200,0.647230,0.706144
0.363200,0.790087,0.892043
0.563200,0.932945,0.946660
0.763200,0.096210,0.639818
0.963200,0.239067,0.645581
0.011200,0.381924,0.385084
0.211200,0.524781,0.697233
0.411200,0.667638,0.946946
0.611200,0.810496,1.058023
0.811200,0.953353,0.943447
0.051200,0.116618,0.167796
0.251200,0.259475,0.508503
0.451200,0.402332,0.824809
0.651200,0.545190,1.043112
0.851200,0.688047,1.053455
0.091200,0.830904,0.607067
0.291200,0.973761,0.685371
0.491200,0.137026,0.600399
0.691200,0.279883,0.828314
0.891200,0.422741,0.883713
0.131200,0.565598,0.641741
0.331200,0.708455,0.877930
0.531200,0.851312,0.994024
0.731200,0.994169,0.923692
0.931200,0.017493,0.456517
0.171200,0.160350,0.331297
0.371200,0.303207,0.664874
0.571200,0.446064,0.942269
0.771200,0.588921,1.063609
0.971200,0.731778,0.948296
0.019200,0.874636,0.506364
0.219200,0.037901,0.256595
0.419200,0.180758,0.587018
0.619200,0.323615,0.854636
0.819200,0.466472,0.967057
0.059200,0.609329,0.590065
0.259200,0.752187,0.804171
0.459200,0.895044,0.910346
0.659200,0.058309,0.604079
0.859200,0.201166,0.699049
0.099200,0.344023,0.438429
0.299200,0.486880,0.757087
0.499200,0.629738,1.007238
0.699200,0.772595,1.091581
0.899200,0.915452,0.921198
0.139200,0.078717,0.217862
0.339200,0.221574,0.555780
0.539200,0.364431,0.853556
0.739200,0.507289,1.023178
0.939200,0.650146,0.975128
0.179200,0.793003,0.713002
0.379200,0.935860,0.806020
0.579200,0.099125,0.616666
0.779200,0.241983,0.780110
0.979200,0.384840,0.766970
0.027200,0.527697,0.515524
0.227200,0.670554,0.774404
0.427200,0.813411,0.938245
0.627200,0.956268,0.951675
0.827200,0.119534,0.637436
0.067200,0.262391,0.328348
0.267200,0.405248,0.660306
0.467200,0.548105,0.946267
0.667200,0.690962,1.097387
0.867200,0.833819,1.006820
0.107200,0.976676,0.500354
0.307200,0.139942,0.444364
0.507200,0.282799,0.755717
0.707200,0.425656,0.962605
0.907200,0.568513,0.972944
0.147200,0.711370,0.697786
0.347200,0.854227,0.843754
0.547200,0.997085,0.871365
0.747200,0.000416,0.547513
0.947200,0.143274,0.566718
0.187200,0.286131,0.471190
0.387200,0.428988,0.793296
0.587200,0.571845,1.035230
0.787200,0.714702,1.086750
0.987200,0.857559,0.881206
0.035200,0.020825,0.056025
0.235200,0.163682,0.398046
0.435200,0.306539,0.723709
0.635200,0.449396,0.971206
0.835200,0.592253,1.037104
0.075200,0.735110,0.624145
0.275200,0.877968,0.758280
0.475200,0.041233,0.492809
0.675200,0.184090,0.732368
0.875200,0.326947,0.809975
0.115200,0.469804,0.562646
0.315200,0.612661,0.844252
0.515200,0.755519,1.025586
0.715200,0.898376,1.018899
0.915200,0.061641,0.515407
0.155200,0.204498,0.359251
0.355200,0.347355,0.691926
0.555200,0.490212,0.967581
0.755200,0.633070,1.084634
0.955200,0.775927,0.955485
0.195200,0.918784,0.645453
0.395200,0.082049,0.467722
0.595200,0.224906,0.749330
0.795200,0.367763,0.894212
0.995200,0.510621,0.850221
0.004800,0.653478,0.549345
0.204800,0.796335,0.737095
0.404800,0.939192,0.825439
0.604800,0.102457,0.631505
0.804800,0.245314,0.773473
0.044800,0.388172,0.424258
0.244800,0.531029,0.734359
0.444800,0.673886,0.976032
0.644800,0.816743,1.065839
0.844800,0.959600,0.918625
0.084800,0.122865,0.207633
0.284800,0.265723,0.547334
0.484800,0.408580,0.856097
0.684800,0.551437,1.052346
0.884800,0.694294,1.029707
0.124800,0.837151,0.637040
0.324800,0.980008,0.710821
0.524800,0.003332,0.489796
0.724800,0.146189,0.696123
0.924800,0.289046,0.732054
0.164800,0.431903,0.581811
0.364800,0.574761,0.873734
0.564800,0.717618,1.060604
0.764800,0.860475,1.040540
0.964800,0.023740,0.429377
0.012800,0.166597,0.179269
0.212800,0.309454,0.518994
0.412800,0.452312,0.834756
0.612800,0.595169,1.057185
0.812800,0.738026,1.073896
0.052800,0.880883,0.535221
0.252800,0.044148,0.295918
0.452800,0.187005,0.620937
0.652800,0.329863,0.870372
0.852800,0.472720,0.952199
0.092800,0.615577,0.626031
0.292800,0.758434,0.835432
0.492800,0.901291,0.930469
0.692800,0.064556,0.614803
0.892800,0.207414,0.679988
0.132800,0.350271,0.477796
0.332800,0.493128,0.793555
0.532800,0.635985,1.031551
0.732800,0.778842,1.088298
0.932800,0.921699,0.885382
0.172800,0.084965,0.257606
0.372800,0.227822,0.592877
0.572800,0.370679,0.878088
0.772800,0.513536,1.019996
0.972800,0.656393,0.942457
0.020800,0.799250,0.552249
0.220800,0.942107,0.648799
0.420800,0.105373,0.513170
0.620800,0.248230,0.782404
0.820800,0.391087,0.903378
0.060800,0.533944,0.553061
0.260800,0.676801,0.808300
0.460800,0.819658,0.962408
0.660800,0.962516,0.954089
0.860800,0.125781,0.622862
0.100800,0.268638,0.368032
0.300800,0.411495,0.698212
0.500800,0.554352,0.974666
0.700800,0.697209,1.101089
0.900800,0.840067,0.976840
0.140800,0.982924,0.527235
0.340800,0.006247,0.342481
0.540800,0.149105,0.645496
0.740800,0.291962,0.838007
0.940800,0.434819,0.849350
0.180800,0.577676,0.697404
0.380800,0.720533,0.923172
0.580800,0.863390,1.013641
0.780800,0.026656,0.565080
0.980800,0.169513,0.558142
0.028800,0.312370,0.338210
0.228800,0.455227,0.664265
0.428800,0.598084,0.940797
0.628800,0.740941,1.085935
0.828800,0.883798,0.997204
0.068800,0.047064,0.115862
0.268800,0.189921,0.457074
0.468800,0.332778,0.775417
0.668800,0.475635,0.999433
0.868800,0.618492,1.025752
0.108800,0.761349,0.652864
0.308800,0.904207,0.769412
0.508800,0.067472,0.543289
0.708800,0.210329,0.760607
0.908800,0.353186,0.807163
0.148800,0.496043,0.615629
0.348800,0.638900,0.884517
0.548800,0.781758,1.039310
0.748800,0.924615,0.991992
0.948800,0.087880,0.509788
0.188800,0.230737,0.418644
0.388800,0.373594,0.746403
0.588800,0.516451,1.003106
0.788800,0.659309,1.081384
0.988800,0.802166,0.910346
0.036800,0.945023,0.462459
0.236800,0.108288,0.344330
0.436800,0.251145,0.671334
0.636800,0.394002,0.924861
0.836800,0.536860,1.006543
0.076800,0.679717,0.625863
0.276800,0.822574,0.795588
0.476800,0.965431,0.857766
0.676800,0.128696,0.677365
0.876800,0.271554,0.755620
0.116800,0.414411,0.519145
0.316800,0.557268,0.819660
0.516800,0.700125,1.031808
0.716800,0.842982,1.059242
0.916800,0.985839,0.835678
0.156800,0.009163,0.165868
0.356800,0.152020,0.503003
0.556800,0.294877,0.798430
0.756800,0.437734,0.967104
0.956800,0.580591,0.932086
0.196800,0.723449,0.746608
0.396800,0.866306,0.880331
0.596800,0.029571,0.555268
0.796800,0.172428,0.704741
0.996800,0.315285,0.683589
0.006400,0.458142,0.444797
0.206400,0.601000,0.733515
0.406400,0.743857,0.943139
0.606400,0.886714,1.007564
0.806400,0.049979,0.578305
0.046400,0.192836,0.238970
0.246400,0.335693,0.576951
0.446400,0.478551,0.883120
0.646400,0.621408,1.078177
0.846400,0.764265,1.049969
0.086400,0.907122,0.547286
0.286400,0.070387,0.354865
0.486400,0.213244,0.672727
0.686400,0.356102,0.900182
0.886400,0.498959,0.947079
0.126400,0.641816,0.668016
0.326400,0.784673,0.859807
0.526400,0.927530,0.929971
0.726400,0.090796,0.640658
0.926400,0.233653,0.676489
0.166400,0.376510,0.535292
0.366400,0.519367,0.842775
0.566400,0.662224,1.057371
0.766400,0.805081,1.071699
0.966400,0.947938,0.826747
0.014400,0.111204,0.125587
0.214400,0.254061,0.466952
0.414400,0.396918,0.789545
0.614400,0.539775,1.028647
0.814400,0.682632,1.073949
0.054400,0.825489,0.573255
0.254400,0.968347,0.655283
0.454400,0.131612,0.567007
0.654400,0.274469,0.817667
0.854400,0.417326,0.906306
0.094400,0.560183,0.602041
0.294400,0.703040,0.842856
0.494400,0.845898,0.972669
0.694400,0.988755,0.930533
0.894400,0.012078,0.483725
0.134400,0.154935,0.289202
0.334400,0.297793,0.625704
0.534400,0.440650,0.916891
0.734400,0.583507,1.068672
0.934400,0.726364,0.985851
0.174400,0.869221,0.665388
0.374400,0.032486,0.399602
0.574400,0.175344,0.690333
0.774400,0.318201,0.855433
0.974400,0.461058,0.836269
0.022400,0.603915,0.551098
0.222400,0.746772,0.769030
0.422400,0.889629,0.884694
0.622400,0.052895,0.588564
0.822400,0.195752,0.715964
0.062400,0.338609,0.396586
0.262400,0.481466,0.717436
0.462400,0.624323,0.978062
0.662400,0.767180,1.088965
0.862400,0.910037,0.954347
0.102400,0.073303,0.175689
0.302400,0.216160,0.515570
0.502400,0.359017,0.824493
0.702400,0.501874,1.021670
0.902400,0.644731,1.007373
0.142400,0.787589,0.678382
0.342400,0.930446,0.777463
0.542400,0.093711,0.591132
0.742400,0.236568,0.783740
0.942400,0.379425,0.799879
0.182400,0.522282,0.667029
0.382400,0.665140,0.921212
0.582400,0.807997,1.046703
0.782400,0.950854,0.957742
0.982400,0.114119,0.501153
0.030400,0.256976,0.286258
0.230400,0.399833,0.619496
0.430400,0.542691,0.913484
0.630400,0.685548,1.087987
0.830400,0.828405,1.033422
0.070400,0.971262,0.469289
0.270400,0.134527,0.403442
0.470400,0.277384,0.723670
0.670400,0.420242,0.955121
0.870400,0.563099,0.999530
0.110400,0.705956,0.661076
0.310400,0.848813,0.812625
0.510400,0.991670,0.853930
0.710400,0.014994,0.565665
0.910400,0.157851,0.615780
0.150400,0.300708,0.448582
0.350400,0.443565,0.771880
0.550400,0.586422,1.023152
0.750400,0.729279,1.096097
0.950400,0.872137,0.909333
0.190400,0.035402,0.225552
0.390400,0.178259,0.559515
0.590400,0.321116,0.840572
0.790400,0.463973,0.977953
0.990400,0.606830,0.908281
0.038400,0.749688,0.585033
0.238400,0.892545,0.710798
0.438400,0.055810,0.478311
0.638400,0.198667,0.739058
0.838400,0.341524,0.848440
0.078400,0.484382,0.536834
0.278400,0.627239,0.814024
0.478400,0.770096,0.995739
0.678400,0.912953,1.004678
0.878400,0.076218,0.560541
0.118400,0.219075,0.336948
0.318400,0.361933,0.670919
0.518400,0.504790,0.955336
0.718400,0.647647,1.093576
0.918400,0.790504,0.985835
0.158400,0.933361,0.595272
0.358400,0.096626,0.449153
0.558400,0.239484,0.745362
0.758400,0.382341,0.919041
0.958400,0.525198,0.898945
0.198400,0.668055,0.745498
0.398400,0.810912,0.914725
0.598400,0.953769,0.943314
0.798400,0.117035,0.648818
0.998400,0.259892,0.628352
0.000320,0.402749,0.392610
0.200320,0.545606,0.699334
0.400320,0.688463,0.940107
0.600320,0.831320,1.042841
0.800320,0.974177,0.926813
0.040320,0.137443,0.177714
0.240320,0.280300,0.518095
0.440320,0.423157,0.833880
0.640320,0.566014,1.052040
0.840320,0.708871,1.061067
0.080320,0.851728,0.583524
0.280320,0.994586,0.652427
0.480320,0.017909,0.473332
0.680320,0.160766,0.709795
0.880320,0.303623,0.783910
0.120320,0.446481,0.549381
0.320320,0.589338,0.839332
0.520320,0.732195,1.032840
0.720320,0.875052,1.037161
0.920320,0.038317,0.487456
0.160320,0.181175,0.341194
0.360320,0.324032,0.674776
0.560320,0.466889,0.952946
0.760320,0.609746,1.075358
0.960320,0.752603,0.956311
0.008320,0.895460,0.479093
0.208320,0.058726,0.266653
0.408320,0.201583,0.598376
0.608320,0.344440,0.870095
0.808320,0.487297,0.988029
0.048320,0.630154,0.586547
0.248320,0.773011,0.788276
0.448320,0.915868,0.883738
0.648320,0.079134,0.622460
0.848320,0.221991,0.726861
0.088320,0.364848,0.446755
0.288320,0.507705,0.761403
0.488320,0.650562,1.005199
0.688320,0.793419,1.083748
0.888320,0.936277,0.910759
0.128320,0.099542,0.227817
0.328320,0.242399,0.566091
0.528320,0.385256,0.865584
0.728320,0.528113,1.038285
0.928320,0.670970,0.989610
0.168320,0.813828,0.693022
0.368320,0.956685,0.775576
0.568320,0.119950,0.631945
0.768320,0.262807,0.803810
0.968320,0.405664,0.796800
0.016320,0.548521,0.517367
0.216320,0.691379,0.766001
0.416320,0.834236,0.917972
0.616320,0.977093,0.926236
0.816320,0.140358,0.663913
0.056320,0.283215,0.337718
0.256320,0.426072,0.667476
0.456320,0.568930,0.949297
0.656320,0.711787,1.095817
0.856320,0.854644,1.001452
0.096320,0.997501,0.466944
0.296320,0.000833,0.294877
0.496320,0.143690,0.610728
0.696320,0.286547,0.835062
0.896320,0.429404,0.885112
0.136320,0.572262,0.650339
0.336320,0.715119,0.882598
0.536320,0.857976,0.992780
0.736320,0.021241,0.570033
0.936320,0.164098,0.598118
0.176320,0.306955,0.480392
0.376320,0.449813,0.800618
0.576320,0.592670,1.039998
0.776320,0.735527,1.088776
0.976320,0.878384,0.877884
0.024320,0.041649,0.065969
0.224320,0.184506,0.408045
0.424320,0.327364,0.734411
0.624320,0.470221,0.984109
0.824320,0.613078,1.051789
0.064320,0.755935,0.609662
0.264320,0.898792,0.731032
0.464320,0.062057,0.505289
0.664320,0.204915,0.751308
0.864320,0.347772,0.837377
0.104320,0.490629,0.567315
0.304320,0.633486,0.840978
0.504320,0.776343,1.012604
0.704320,0.919200,1.000836
0.904320,0.082466,0.545771
0.144320,0.225323,0.369000
0.344320,0.368180,0.700990
0.544320,0.511037,0.975919
0.744320,0.653894,1.092237
0.944320,0.796751,0.958837
0.184320,0.939608,0.615067
0.384320,0.102874,0.478889
0.584320,0.245731,0.764860
0.784320,0.388588,0.917043
0.984320,0.531445,0.875687
0.032320,0.674302,0.580685
0.232320,0.817160,0.754834
0.432320,0.960017,0.828048
0.632320,0.123282,0.662155
0.832320,0.266139,0.779879
0.072320,0.408996,0.470028
0.272320,0.551853,0.773800
0.472320,0.694711,0.999748
0.672320,0.837568,1.060102
0.872320,0.980425,0.878054
0.112320,0.003748,0.116051
0.312320,0.146606,0.455900
0.512320,0.289463,0.765651
0.712320,0.432320,0.968114
0.912320,0.575177,0.971880
0.152320,0.718034,0.702669
0.352320,0.860891,0.843982
0.552320,0.024157,0.527397
0.752320,0.167014,0.712995
0.952320,0.309871,0.725415
0.192320,0.452728,0.626160
0.392320,0.595585,0.908303
0.592320,0.738442,1.072223
0.792320,0.881299,1.016353
0.992320,0.044565,0.420875
0.001920,0.187422,0.189111
0.201920,0.330279,0.527957
0.401920,0.473136,0.841578
0.601920,0.615993,1.061265
0.801920,0.758850,1.074990
0.041920,0.901708,0.507459
0.241920,0.064973,0.306065
0.441920,0.207830,0.632825
0.641920,0.350687,0.887100
0.841920,0.493544,0.974519
0.081920,0.636401,0.622040
0.281920,0.779259,0.819081
0.481920,0.922116,0.904109
0.681920,0.085381,0.634692
0.881920,0.228238,0.709240
0.121920,0.371095,0.486017
0.321920,0.513953,0.797796
0.521920,0.656810,1.029869
0.721920,0.799667,1.081482
0.921920,0.942524,0.875790
0.161920,0.105789,0.267585
0.361920,0.248646,0.603461
0.561920,0.391504,0.891012
0.761920,0.534361,1.036459
0.961920,0.677218,0.957371
0.009920,0.820075,0.531628
0.209920,0.962932,0.617083
0.409920,0.126197,0.524673
0.609920,0.269055,0.798744
0.809920,0.411912,0.926926
0.049920,0.554769,0.554552
0.249920,0.697626,0.799445
0.449920,0.840483,0.942136
0.649920,0.983340,0.929761
0.849920,0.006664,0.511045
0.089920,0.149521,0.239360
0.289920,0.292378,0.578128
0.489920,0.435235,0.882388
0.689920,0.578092,1.067054
0.889920,0.720950,1.025565
0.129920,0.863807,0.624900
0.329920,0.027072,0.353106
0.529920,0.169929,0.659525
0.729920,0.312786,0.859344
0.929920,0.455643,0.876654
0.169920,0.598501,0.696208
0.369920,0.741358,0.911132
0.569920,0.884215,0.992686
0.769920,0.047480,0.589283
0.969920,0.190337,0.590387
0.017920,0.333195,0.347033
0.217920,0.476052,0.669648
0.417920,0.618909,0.939811
0.617920,0.761766,1.078069
0.817920,0.904623,0.985856
0.057920,0.067888,0.125806
0.257920,0.210746,0.467111
0.457920,0.353603,0.786339
0.657920,0.496460,1.012706
0.857920,0.639317,1.040043
0.097920,0.782174,0.635870
0.297920,0.925031,0.740387
0.497920,0.088297,0.556527
0.697920,0.231154,0.781005
0.897920,0.374011,0.835493
0.137920,0.516868,0.619135
0.337920,0.659725,0.879418
0.537920,0.802582,1.024738
0.737920,0.945439,0.973824
0.937920,0.108705,0.541285
0.177920,0.251562,0.428298
0.377920,0.394419,0.755277
0.577920,0.537276,1.011239
0.777920,0.680133,1.088487
0.977920,0.822990,0.912033
0.025920,0.965848,0.430470
0.225920,0.129113,0.354409
0.425920,0.271970,0.682618
0.625920,0.414827,0.939582
0.825920,0.557684,1.024890
0.065920,0.700541,0.616519
0.265920,0.843399,0.773092
0.465920,0.986256,0.827372
0.665920,0.009579,0.556619
0.865920,0.152436,0.645876
0.105920,0.295294,0.398964
0.305920,0.438151,0.725549
0.505920,0.581008,0.992271
0.705920,0.723865,1.100764
0.905920,0.866722,0.954881
0.145920,0.029988,0.175841
0.345920,0.172845,0.513693
0.545920,0.315702,0.812103
0.745920,0.458559,0.986049
0.945920,0.601416,0.952436
0.185920,0.744273,0.733304
0.385920,0.887130,0.854982
0.585920,0.050396,0.571175
0.785920,0.193253,0.729629
0.985920,0.336110,0.715109
0.033920,0.478967,0.488331
0.233920,0.621824,0.768692
0.433920,0.764681,0.962041
0.633920,0.907539,0.999917
0.833920,0.070804,0.584957
0.073920,0.213661,0.287134
0.273920,0.356518,0.623187
0.473920,0.499375,0.919872
0.673920,0.642232,1.090072
0.873920,0.785090,1.024640
0.113920,0.927947,0.555988
0.313920,0.091212,0.402092
0.513920,0.234069,0.712660
0.713920,0.376926,0.919987
0.913920,0.519783,0.938104
0.153920,0.662641,0.700277
0.353920,0.805498,0.877144
0.553920,0.948355,0.926508
0.753920,0.111620,0.657381
0.953920,0.254477,0.670187
0.193920,0.397334,0.581199
0.393920,0.540192,0.880646
0.593920,0.683049,1.073869
0.793920,0.825906,1.052256
0.993920,0.968763,0.776072
0.003520,0.132028,0.135508
0.203520,0.274885,0.476492
0.403520,0.417743,0.798175
0.603520,0.560600,1.036414
0.803520,0.703457,1.080278
0.043520,0.846314,0.550200
0.243520,0.989171,0.622404
0.443520,0.012495,0.439181
0.643520,0.155352,0.697366
0.843520,0.298209,0.804283
0.083520,0.441066,0.508202
0.283520,0.583923,0.801529
0.483520,0.726781,1.007636
0.683520,0.869638,1.040332
0.883520,0.032903,0.513277
0.123520,0.175760,0.299084
0.323520,0.318617,0.635346
0.523520,0.461474,0.926649
0.723520,0.604332,1.078966
0.923520,0.747189,0.993301
0.163520,0.890046,0.638596
0.363520,0.053311,0.410538
0.563520,0.196168,0.705343
0.763520,0.339025,0.878111
0.963520,0.481883,0.863549
0.011520,0.624740,0.547985
0.211520,0.767597,0.753550
0.411520,0.910454,0.857865
0.611520,0.073719,0.605430
0.811520,0.216576,0.742048
0.051520,0.359434,0.405004
0.251520,0.502291,0.721830
0.451520,0.645148,0.975668
0.651520,0.788005,1.079983
0.851520,0.930862,0.942687
0.091520,0.094127,0.185634
0.291520,0.236985,0.525660
0.491520,0.379842,0.835669
0.691520,0.522699,1.035266
0.891520,0.665556,1.020976
0.131520,0.808413,0.658886
0.331520,0.951270,0.746982
0.531520,0.114536,0.605262
0.731520,0.257393,0.805634
0.931520,0.400250,0.828829
0.171520,0.543107,0.669223
0.371520,0.685964,0.914230
0.571520,0.828821,1.030720
0.771520,0.971678,0.939793
0.971520,0.134944,0.533518
0.019520,0.277801,0.295671
0.219520,0.420658,0.626701
0.419520,0.563515,0.916187
0.619520,0.706372,1.085358
0.819520,0.849229,1.026819
0.059520,0.992087,0.436084
0.259520,0.015410,0.273756
0.459520,0.158267,0.597649
