0.416000,0.431487,0.760331,1.364840
0.616000,0.574344,0.851240,1.552047
0.816000,0.717201,0.942149,1.502721
0.056000,0.860058,0.041322,0.594945
0.256000,0.023324,0.132231,0.410417
0.456000,0.166181,0.223140,0.825346
0.656000,0.309038,0.314050,1.162343
0.856000,0.451895,0.404959,1.328031
0.096000,0.594752,0.495868,1.087569
0.296000,0.737609,0.586777,1.363537
0.496000,0.880466,0.677686,1.498431
0.696000,0.043732,0.768595,1.136334
0.896000,0.186589,0.859504,1.154693
0.136000,0.329446,0.950413,0.881843
0.336000,0.472303,0.049587,0.830708
0.536000,0.615160,0.140496,1.167061
0.736000,0.758017,0.231405,1.324449
0.936000,0.900875,0.322314,1.219545
0.176000,0.064140,0.413223,0.641319
0.376000,0.206997,0.504132,1.047776
0.576000,0.349854,0.595041,1.385542
0.776000,0.492711,0.685950,1.554215
0.976000,0.635569,0.776860,1.473477
0.024000,0.778426,0.867769,1.055407
0.224000,0.921283,0.958678,1.083636
0.424000,0.084548,0.057851,0.552910
0.624000,0.227405,0.148760,0.911701
0.824000,0.370262,0.239669,1.121902
0.064000,0.513120,0.330579,0.869407
0.264000,0.655977,0.421488,1.216210
0.464000,0.798834,0.512397,1.452873
0.664000,0.941691,0.603306,1.504074
0.864000,0.104956,0.694215,1.150156
0.104000,0.247813,0.785124,0.887799
0.304000,0.390671,0.876033,1.169207
0.504000,0.533528,0.966942,1.367921
0.704000,0.676385,0.066116,1.165438
0.904000,0.819242,0.157025,1.142649
0.144000,0.962099,0.247934,0.799366
0.344000,0.125364,0.338843,0.798955
0.544000,0.268222,0.429752,1.180562
0.744000,0.411079,0.520661,1.430928
0.944000,0.553936,0.611570,1.462560
0.184000,0.696793,0.702479,1.284900
0.384000,0.839650,0.793388,1.420358
0.584000,0.982507,0.884298,1.386575
0.784000,0.005831,0.975207,0.937885
0.984000,0.148688,0.074380,0.608326
0.032000,0.291545,0.165289,0.486612
0.232000,0.434402,0.256198,0.905631
0.432000,0.577259,0.347107,1.275909
0.632000,0.720117,0.438017,1.511310
0.832000,0.862974,0.528926,1.499961
0.072000,0.026239,0.619835,0.633013
0.272000,0.169096,0.710744,0.990139
0.472000,0.311953,0.801653,1.288584
0.672000,0.454810,0.892562,1.456943
0.872000,0.597668,0.983471,1.401093
0.112000,0.740525,0.082645,0.742824
0.312000,0.883382,0.173554,0.962936
0.512000,0.046647,0.264463,0.787817
0.712000,0.189504,0.355372,1.089652
0.912000,0.332362,0.446281,1.213871
0.152000,0.475219,0.537190,1.097777
0.352000,0.618076,0.628099,1.418357
0.552000,0.760933,0.719008,1.597620
0.752000,0.903790,0.809917,1.536645
0.952000,0.067055,0.900826,0.952050
0.192000,0.209913,0.991736,0.778192
0.392000,0.352770,0.000751,0.730952
0.592000,0.495627,0.091660,1.081834
0.792000,0.638484,0.182569,1.257467
0.992000,0.781341,0.273479,1.186855
0.001600,0.924198,0.364388,0.805196
0.201600,0.087464,0.455297,0.724872
0.401600,0.230321,0.546206,1.120652
0.601600,0.373178,0.637115,1.434082
0.801600,0.516035,0.728024,1.560881
0.041600,0.658892,0.818933,1.109601
0.241600,0.801749,0.909842,1.229679
0.441600,0.944606,0.009016,0.860207
0.641600,0.107872,0.099925,0.749362
0.841600,0.250729,0.190834,0.949923
0.081600,0.393586,0.281743,0.745823
0.281600,0.536443,0.372652,1.139178
0.481600,0.679300,0.463561,1.448035
0.681600,0.822157,0.554470,1.574371
0.881600,0.965015,0.645379,1.429873
0.121600,0.128280,0.736289,0.798615
0.321600,0.271137,0.827198,1.105782
0.521600,0.413994,0.918107,1.337545
0.721600,0.556851,0.017280,1.073312
0.921600,0.699708,0.108189,1.106718
0.161600,0.842566,0.199098,0.869287
0.361600,0.985423,0.290008,1.027232
0.561600,0.008746,0.380917,0.890151
0.761600,0.151603,0.471826,1.144553
0.961600,0.294461,0.562735,1.210239
0.009600,0.437318,0.653644,0.975794
0.209600,0.580175,0.744553,1.274782
0.409600,0.723032,0.835462,1.461626
0.609600,0.865889,0.926371,1.468073
0.809600,0.029155,0.025545,0.581553
0.049600,0.172012,0.116454,0.337893
0.249600,0.314869,0.207363,0.767402
0.449600,0.457726,0.298272,1.165588
0.649600,0.600583,0.389181,1.451310
0.849600,0.743440,0.480090,1.507583
0.089600,0.886297,0.570999,1.081199
0.289600,0.049563,0.661908,0.883437
0.489600,0.192420,0.752817,1.200426
0.689600,0.335277,0.843727,1.389389
0.889600,0.478134,0.934636,1.365093
0.129600,0.620991,0.033809,0.698554
0.329600,0.763848,0.124718,0.993872
0.529600,0.906706,0.215627,1.165948
0.729600,0.069971,0.306536,0.923381
0.929600,0.212828,0.397446,1.040577
0.169600,0.355685,0.488355,0.980851
0.369600,0.498542,0.579264,1.349025
0.569600,0.641399,0.670173,1.601973
0.769600,0.784257,0.761082,1.623276
0.969600,0.927114,0.851991,1.346537
0.017600,0.090379,0.942900,0.535720
0.217600,0.233236,0.042074,0.491733
0.417600,0.376093,0.132983,0.906676
0.617600,0.518950,0.223892,1.239951
0.817600,0.661808,0.314801,1.380978
0.057600,0.804665,0.405710,0.981571
0.257600,0.947522,0.496619,1.146965
0.457600,0.110787,0.587528,1.070270
0.657600,0.253644,0.678437,1.346949
0.857600,0.396501,0.769346,1.428089
0.097600,0.539359,0.860255,1.090671
0.297600,0.682216,0.951165,1.264171
0.497600,0.825073,0.050338,1.037427
0.697600,0.967930,0.141247,1.094069
0.897600,0.131195,0.232156,0.831636
0.137600,0.274052,0.323065,0.729627
0.337600,0.416910,0.413974,1.139739
0.537600,0.559767,0.504884,1.475060
0.737600,0.702624,0.595793,1.624530
0.937600,0.845481,0.686702,1.489896
0.177600,0.988338,0.777611,1.097538
0.377600,0.011662,0.868520,0.873320
0.577600,0.154519,0.959429,1.082362
0.777600,0.297376,0.058603,0.893136
0.977600,0.440233,0.149512,0.965627
0.025600,0.583090,0.240421,0.784656
0.225600,0.725948,0.331330,1.102284
0.425600,0.868805,0.422239,1.312343
0.625600,0.032070,0.513148,1.047595
0.825600,0.174927,0.604057,1.222316
0.065600,0.317784,0.694966,0.930531
0.265600,0.460641,0.785875,1.241305
0.465600,0.603499,0.876784,1.458303
0.665600,0.746356,0.967693,1.496859
0.865600,0.889213,0.066867,1.036478
0.105600,0.052478,0.157776,0.315743
0.305600,0.195335,0.248685,0.745733
0.505600,0.338192,0.339594,1.142522
0.705600,0.481050,0.430503,1.422625
0.905600,0.623907,0.521412,1.482655
0.145600,0.766764,0.612322,1.220234
0.345600,0.909621,0.703231,1.350078
0.545600,0.072886,0.794140,1.105755
0.745600,0.215743,0.885049,1.241831
0.945600,0.358601,0.975958,1.171739
0.185600,0.501458,0.075131,0.731240
0.385600,0.644315,0.166041,1.085397
0.585600,0.787172,0.256950,1.312654
0.785600,0.930029,0.347859,1.319693
0.985600,0.093294,0.438768,0.899698
0.033600,0.236152,0.529677,0.758602
0.233600,0.379009,0.620586,1.139214
0.433600,0.521866,0.711495,1.453753
0.633600,0.664723,0.802404,1.616219
0.833600,0.807580,0.893313,1.514667
0.073600,0.950437,0.984222,0.878968
0.273600,0.113703,0.083396,0.469147
0.473600,0.256560,0.174305,0.879958
0.673600,0.399417,0.265214,1.201550
0.873600,0.542274,0.356123,1.335729
0.113600,0.685131,0.447032,1.092756
0.313600,0.827988,0.537941,1.322805
0.513600,0.970845,0.628850,1.416219
0.713600,0.134111,0.719760,1.235010
0.913600,0.276968,0.810669,1.256890
0.153600,0.419825,0.901578,1.026148
0.353600,0.562682,0.992487,1.233255
0.553600,0.705539,0.001503,1.056163
0.753600,0.848397,0.092412,1.143610
0.953600,0.991254,0.183321,0.977685
0.193600,0.014577,0.274230,0.480589
0.393600,0.157434,0.365139,0.900309
0.593600,0.300292,0.456048,1.258893
0.793600,0.443149,0.546957,1.460268
0.993600,0.586006,0.637866,1.436279
0.003200,0.728863,0.728775,1.102494
0.203200,0.871720,0.819684,1.214088
0.403200,0.034985,0.910594,0.885525
0.603200,0.177843,0.009767,0.715836
0.803200,0.320700,0.100676,0.947744
0.043200,0.463557,0.191585,0.677166
0.243200,0.606414,0.282494,1.052763
0.443200,0.749271,0.373403,1.339352
0.643200,0.892128,0.464313,1.458752
0.843200,0.055394,0.555222,1.068902
0.083200,0.198251,0.646131,0.823923
0.283200,0.341108,0.737040,1.166602
0.483200,0.483965,0.827949,1.433211
0.683200,0.626822,0.918858,1.537076
0.883200,0.769679,0.018032,1.040527
0.123200,0.912536,0.108941,0.688237
0.323200,0.075802,0.199850,0.595023
0.523200,0.218659,0.290759,0.992276
0.723200,0.361516,0.381668,1.279168
0.923200,0.504373,0.472577,1.368849
0.163200,0.647230,0.563486,1.215591
0.363200,0.790087,0.654395,1.436794
0.563200,0.932945,0.745304,1.494091
0.763200,0.096210,0.836213,1.152640
0.963200,0.239067,0.927122,1.088438
0.011200,0.381924,0.026296,0.411380
0.211200,0.524781,0.117205,0.814416
0.411200,0.667638,0.208114,1.154670
0.611200,0.810496,0.299023,1.354665
0.811200,0.953353,0.389932,1.324469
0.051200,0.116618,0.480841,0.623608
0.251200,0.259475,0.571751,1.022307
0.451200,0.402332,0.662660,1.371256
0.651200,0.545190,0.753569,1.588964
0.851200,0.688047,0.844478,1.561284
0.091200,0.830904,0.935387,1.042101
0.291200,0.973761,0.034560,0.719931
0.491200,0.137026,0.125470,0.725838
0.691200,0.279883,0.216379,1.044218
0.891200,0.422741,0.307288,1.188273
0.131200,0.565598,0.398197,1.030051
0.331200,0.708455,0.489106,1.339831
0.531200,0.851312,0.580015,1.511973
0.731200,0.994169,0.670924,1.471558
0.931200,0.017493,0.761833,1.000476
0.171200,0.160350,0.852742,0.833840
0.371200,0.303207,0.943651,1.091883
0.571200,0.446064,0.042825,0.985093
0.771200,0.588921,0.133734,1.197300
0.971200,0.731778,0.224643,1.172368
0.019200,0.874636,0.315552,0.818803
0.219200,0.037901,0.406461,0.652112
0.419200,0.180758,0.497370,1.054864
0.619200,0.323615,0.588279,1.376515
0.819200,0.466472,0.679189,1.516060
0.059200,0.609329,0.770098,1.131817
0.259200,0.752187,0.861007,1.301140
0.459200,0.895044,0.951916,1.329141
0.659200,0.058309,0.051089,0.655168
0.859200,0.201166,0.141998,0.840990
0.099200,0.344023,0.232908,0.670652
0.299200,0.486880,0.323817,1.077363
0.499200,0.629738,0.414726,1.409874
0.699200,0.772595,0.505635,1.565222
0.899200,0.915452,0.596544,1.446784
0.139200,0.078717,0.687453,0.767715
0.339200,0.221574,0.778362,1.095009
0.539200,0.364431,0.869271,1.344669
0.739200,0.507289,0.960180,1.433579
0.939200,0.650146,0.059354,1.034481
0.179200,0.793003,0.150263,0.863188
0.379200,0.935860,0.241172,1.046378
0.579200,0.099125,0.332081,0.944733
0.779200,0.241983,0.422990,1.189774
0.979200,0.384840,0.513899,1.246249
0.027200,0.527697,0.604808,1.044587
0.227200,0.670554,0.695718,1.324815
0.427200,0.813411,0.786627,1.474636
0.627200,0.956268,0.877536,1.436657
0.827200,0.119534,0.968445,1.039280
0.067200,0.262391,0.067618,0.395965
0.267200,0.405248,0.158527,0.818733
0.467200,0.548105,0.249437,1.194739
0.667200,0.690962,0.340346,1.433196
0.867200,0.833819,0.431255,1.423413
0.107200,0.976676,0.522164,0.985107
0.307200,0.139942,0.613073,0.976668
0.507200,0.282799,0.703982,1.306390
0.707200,0.425656,0.794891,1.495843
0.907200,0.568513,0.885800,1.451527
0.147200,0.711370,0.976709,1.090919
0.347200,0.854227,0.075883,0.919634
0.547200,0.997085,0.166792,1.038028
0.747200,0.000416,0.257701,0.804080
0.947200,0.143274,0.348610,0.910217
0.187200,0.286131,0.439519,0.894609
0.387200,0.428988,0.530428,1.283355
0.587200,0.571845,0.621337,1.570532
0.787200,0.714702,0.712246,1.637387
0.987200,0.857559,0.803156,1.410978
0.035200,0.020825,0.894065,0.527947
0.235200,0.163682,0.984974,0.782329
0.435200,0.306539,0.084147,0.807852
0.635200,0.449396,0.175056,1.146098
0.835200,0.592253,0.265965,1.301741
0.075200,0.735110,0.356875,0.975277
0.275200,0.877968,0.447784,1.188418
0.475200,0.041233,0.538693,0.987995
0.675200,0.184090,0.629602,1.270421
0.875200,0.326947,0.720511,1.360272
0.115200,0.469804,0.811420,1.088641
0.315200,0.612661,0.902329,1.309263
0.515200,0.755519,0.993238,1.400893
0.715200,0.898376,0.002254,1.021153
0.915200,0.061641,0.093163,0.608563
0.155200,0.204498,0.184072,0.543112
0.355200,0.347355,0.274981,0.965339
0.555200,0.490212,0.365890,1.326972
0.755200,0.633070,0.456799,1.521971
0.955200,0.775927,0.547708,1.456058
0.195200,0.918784,0.638618,1.186215
0.395200,0.082049,0.729527,1.017299
0.595200,0.224906,0.820436,1.270852
0.795200,0.367763,0.911345,1.351406
0.995200,0.510621,0.010518,0.860739
0.004800,0.653478,0.101427,0.650762
0.204800,0.796335,0.192337,0.929169
0.404800,0.939192,0.283246,1.106868
0.604800,0.102457,0.374155,0.998399
0.804800,0.245314,0.465064,1.217283
0.044800,0.388172,0.555973,0.929568
0.244800,0.531029,0.646882,1.277332
0.444800,0.673886,0.737791,1.524626
0.644800,0.816743,0.828700,1.582941
0.844800,0.959600,0.919609,1.368411
0.084800,0.122865,0.018783,0.226416
0.284800,0.265723,0.109692,0.657010
0.484800,0.408580,0.200601,1.056373
0.684800,0.551437,0.291510,1.341758
0.884800,0.694294,0.382419,1.404034
0.124800,0.837151,0.473328,1.087197
0.324800,0.980008,0.564237,1.220673
0.524800,0.003332,0.655147,1.034712
0.724800,0.146189,0.746056,1.243423
0.924800,0.289046,0.836965,1.244435
0.164800,0.431903,0.927874,1.023967
0.364800,0.574761,0.027047,0.900781
0.564800,0.717618,0.117956,1.178538
0.764800,0.860475,0.208866,1.249009
0.964800,0.023740,0.299775,0.726741
0.012800,0.166597,0.390684,0.560956
0.212800,0.309454,0.481593,0.975365
0.412800,0.452312,0.572502,1.348945
0.612800,0.595169,0.663411,1.603773
0.812800,0.738026,0.754320,1.619590
0.052800,0.880883,0.845229,1.042582
0.252800,0.044148,0.936138,0.730231
0.452800,0.187005,0.035312,0.656249
0.652800,0.329863,0.126221,0.996561
0.852800,0.472720,0.217130,1.168847
0.092800,0.615577,0.308039,0.931309
0.292800,0.758434,0.398948,1.224401
0.492800,0.901291,0.489857,1.392917
0.692800,0.064556,0.580766,1.133119
0.892800,0.207414,0.671675,1.227969
0.132800,0.350271,0.762585,1.021568
0.332800,0.493128,0.853494,1.295604
0.532800,0.635985,0.944403,1.457821
0.732800,0.778842,0.043576,1.131874
0.932800,0.921699,0.134485,1.019824
0.172800,0.084965,0.225394,0.482420
0.372800,0.227822,0.316304,0.906030
0.572800,0.370679,0.407213,1.274256
0.772800,0.513536,0.498122,1.488375
0.972800,0.656393,0.589031,1.464682
0.020800,0.799250,0.679940,1.101341
0.220800,0.942107,0.770849,1.190335
0.420800,0.105373,0.861758,1.009619
0.620800,0.248230,0.952667,1.200443
0.820800,0.391087,0.051841,0.955219
0.060800,0.533944,0.142750,0.695752
0.260800,0.676801,0.233659,1.041264
0.460800,0.819658,0.324568,1.283394
0.660800,0.962516,0.415477,1.357368
0.860800,0.125781,0.506386,1.097022
0.100800,0.268638,0.597295,0.893944
0.300800,0.411495,0.688204,1.248127
0.500800,0.554352,0.779113,1.513650
0.700800,0.697209,0.870023,1.591656
0.900800,0.840067,0.960932,1.386470
0.140800,0.982924,0.060105,0.587339
0.340800,0.006247,0.151014,0.493417
0.540800,0.149105,0.241923,0.886592
0.740800,0.291962,0.332832,1.166780
0.940800,0.434819,0.423742,1.259648
0.180800,0.577676,0.514651,1.177188
0.380800,0.720533,0.605560,1.452539
0.580800,0.863390,0.696469,1.564088
0.780800,0.026656,0.787378,1.101198
0.980800,0.169513,0.878287,1.042553
0.028800,0.312370,0.969196,0.739268
0.228800,0.455227,0.068370,0.732633
0.428800,0.598084,0.159279,1.099973
0.628800,0.740941,0.250188,1.335144
0.828800,0.883798,0.341097,1.333715
0.068800,0.047064,0.432006,0.533080
0.268800,0.189921,0.522915,0.942317
0.468800,0.332778,0.613824,1.308003
0.668800,0.475635,0.704733,1.550116
0.868800,0.618492,0.795642,1.558689
0.108800,0.761349,0.886551,1.130852
0.308800,0.904207,0.977461,1.161745
0.508800,0.067472,0.076634,0.619921
0.708800,0.210329,0.167543,0.928018
0.908800,0.353186,0.258452,1.064464
0.148800,0.496043,0.349361,0.959824
0.348800,0.638900,0.440270,1.308552
0.548800,0.781758,0.531180,1.529842
0.748800,0.924615,0.622089,1.527555
0.948800,0.087880,0.712998,1.060407
0.188800,0.230737,0.803907,0.948086
0.388800,0.373594,0.894816,1.217708
0.588800,0.516451,0.985725,1.386578
0.788800,0.659309,0.084899,1.166279
0.988800,0.802166,0.175808,1.085986
0.036800,0.945023,0.266717,0.727829
0.236800,0.108288,0.357626,0.696154
0.436800,0.251145,0.448535,1.102077
0.636800,0.394002,0.539444,1.420505
0.836800,0.536860,0.630353,1.544832
0.076800,0.679717,0.721262,1.176114
0.276800,0.822574,0.812171,1.321224
0.476800,0.965431,0.903080,1.322137
0.676800,0.128696,0.993989,1.051850
0.876800,0.271554,0.003005,0.758625
0.116800,0.414411,0.093914,0.613052
0.316800,0.557268,0.184823,1.004268
0.516800,0.700125,0.275733,1.305951
0.716800,0.842982,0.366642,1.419318
0.916800,0.985839,0.457551,1.273608
0.156800,0.009163,0.548460,0.666879
0.356800,0.152020,0.639369,1.043976
0.556800,0.294877,0.730278,1.347931
0.756800,0.437734,0.821187,1.488237
0.956800,0.580591,0.912096,1.388616
0.196800,0.723449,0.011270,0.757878
0.396800,0.866306,0.102179,0.982498
0.596800,0.029571,0.193088,0.748088
0.796800,0.172428,0.283997,0.986897
0.996800,0.315285,0.374906,1.051161
0.006400,0.458142,0.465815,0.889189
0.206400,0.601000,0.556724,1.239247
0.406400,0.743857,0.647633,1.486299
0.606400,0.886714,0.738542,1.556054
0.806400,0.049979,0.829452,1.094991
0.046400,0.192836,0.920361,0.688071
0.246400,0.335693,0.019534,0.596485
0.446400,0.478551,0.110443,0.993547
0.646400,0.621408,0.201352,1.279199
0.846400,0.764265,0.292261,1.340106
0.086400,0.907122,0.383171,0.922285
0.286400,0.070387,0.474080,0.805592
0.486400,0.213244,0.564989,1.182981
0.686400,0.356102,0.655898,1.445261
0.886400,0.498959,0.746807,1.494247
0.126400,0.641816,0.837716,1.179953
0.326400,0.784673,0.928625,1.301257
0.526400,0.927530,0.027799,0.957770
0.726400,0.090796,0.118708,0.759342
0.926400,0.233653,0.209617,0.885702
0.166400,0.376510,0.300526,0.833376
0.366400,0.519367,0.391435,1.225127
0.566400,0.662224,0.482344,1.514300
0.766400,0.805081,0.573253,1.586272
0.966400,0.947938,0.664162,1.373472
0.014400,0.111204,0.755071,0.671118
0.214400,0.254061,0.845980,0.973842
0.414400,0.396918,0.936890,1.223135
0.614400,0.539775,0.036063,1.064710
0.814400,0.682632,0.126972,1.200889
0.054400,0.825489,0.217881,0.790646
0.254400,0.968347,0.308790,0.961278
0.454400,0.131612,0.399699,0.956634
0.654400,0.274469,0.490609,1.280660
0.854400,0.417326,0.581518,1.424986
0.094400,0.560183,0.672427,1.150135
0.294400,0.703040,0.763336,1.386438
0.494400,0.845898,0.854245,1.474220
0.694400,0.988755,0.945154,1.356063
0.894400,0.012078,0.044328,0.528053
0.134400,0.154935,0.135237,0.424394
0.334400,0.297793,0.226146,0.851259
0.534400,0.440650,0.317055,1.230758
0.734400,0.583507,0.407964,1.465490
0.934400,0.726364,0.498873,1.454762
0.174400,0.869221,0.589782,1.187958
0.374400,0.032486,0.680691,0.948781
0.574400,0.175344,0.771600,1.231650
0.774400,0.318201,0.862509,1.351359
0.974400,0.461058,0.953418,1.253550
0.022400,0.603915,0.052592,0.603690
0.222400,0.746772,0.143501,0.912470
0.422400,0.889629,0.234410,1.118397
0.622400,0.052895,0.325319,0.910260
0.822400,0.195752,0.416228,1.119885
0.062400,0.338609,0.507137,0.871264
0.262400,0.481466,0.598047,1.243671
0.462400,0.624323,0.688956,1.528038
0.662400,0.767180,0.779865,1.627702
0.862400,0.910037,0.870774,1.444366
0.102400,0.073303,0.961683,0.584547
0.302400,0.216160,0.060856,0.576426
0.502400,0.359017,0.151766,0.976178
0.702400,0.501874,0.242675,1.263504
0.902400,0.644731,0.333584,1.336852
0.142400,0.787589,0.424493,1.089313
0.342400,0.930446,0.515402,1.257750
0.542400,0.093711,0.606311,1.120802
0.742400,0.236568,0.697220,1.334221
0.942400,0.379425,0.788129,1.335720
0.182400,0.522282,0.879038,1.150867
0.382400,0.665140,0.969947,1.321483
0.582400,0.807997,0.069121,1.115823
0.782400,0.950854,0.160030,1.117667
0.982400,0.114119,0.250939,0.751099
0.030400,0.256976,0.341848,0.623470
0.230400,0.399833,0.432757,1.037338
0.430400,0.542691,0.523666,1.399214
0.630400,0.685548,0.614576,1.620854
0.830400,0.828405,0.705485,1.584111
0.070400,0.971262,0.796394,1.001920
0.270400,0.134527,0.887303,0.880832
0.470400,0.277384,0.978212,1.115203
0.670400,0.420242,0.077385,1.032504
0.870400,0.563099,0.168295,1.167689
0.110400,0.705956,0.259204,0.919112
0.310400,0.848813,0.350113,1.157516
0.510400,0.991670,0.441022,1.278580
0.710400,0.014994,0.531931,1.056669
0.910400,0.157851,0.622840,1.151601
0.150400,0.300708,0.713749,0.999180
0.350400,0.443565,0.804658,1.300989
0.550400,0.586422,0.895567,1.493836
0.750400,0.729279,0.986476,1.478756
0.950400,0.872137,0.085650,0.994978
0.190400,0.035402,0.176559,0.401939
0.390400,0.178259,0.267468,0.825618
0.590400,0.321116,0.358377,1.193086
0.790400,0.463973,0.449286,1.409300
0.990400,0.606830,0.540195,1.404381
0.038400,0.749688,0.631104,1.123558
0.238400,0.892545,0.722014,1.261000
0.438400,0.055810,0.812923,1.003586
0.638400,0.198667,0.903832,1.202786
0.838400,0.341524,0.994741,1.222102
0.078400,0.484382,0.003757,0.540591
0.278400,0.627239,0.094666,0.908682
0.478400,0.770096,0.185575,1.181094
0.678400,0.912953,0.276484,1.279551
0.878400,0.076218,0.367393,0.921301
0.118400,0.219075,0.458302,0.775471
0.318400,0.361933,0.549211,1.172368
0.518400,0.504790,0.640120,1.496519
0.718400,0.647647,0.731029,1.642998
0.918400,0.790504,0.821938,1.506577
0.158400,0.933361,0.912847,1.051136
0.358400,0.096626,0.012021,0.461174
0.558400,0.239484,0.102930,0.848281
0.758400,0.382341,0.193839,1.112607
0.958400,0.525198,0.284748,1.181828
0.198400,0.668055,0.375657,1.113748
0.398400,0.810912,0.466566,1.359698
0.598400,0.953769,0.557476,1.449465
0.798400,0.117035,0.648385,1.192163
0.998400,0.259892,0.739294,1.176734
0.000320,0.402749,0.830203,0.908877
0.200320,0.545606,0.921112,1.147749
0.400320,0.688463,0.020285,0.960392
0.600320,0.831320,0.111195,1.154019
0.800320,0.974177,0.202104,1.128580
0.040320,0.137443,0.293013,0.468574
0.240320,0.280300,0.383922,0.893766
0.440320,0.423157,0.474831,1.285177
0.640320,0.566014,0.565740,1.562695
0.840320,0.708871,0.656649,1.606307
0.080320,0.851728,0.747558,1.130556
0.280320,0.994586,0.838467,1.163917
0.480320,0.017909,0.929376,0.914077
0.680320,0.160766,0.028550,0.738345
0.880320,0.303623,0.119459,0.903344
0.120320,0.446481,0.210368,0.759337
0.320320,0.589338,0.301277,1.138137
0.520320,0.732195,0.392186,1.415857
0.720320,0.875052,0.483095,1.494648
0.920320,0.038317,0.574005,1.002411
0.160320,0.181175,0.664914,0.888055
0.360320,0.324032,0.755823,1.220144
0.560320,0.466889,0.846732,1.459363
0.760320,0.609746,0.937641,1.508223
0.960320,0.752603,0.036814,0.993126
0.008320,0.895460,0.127724,0.606783
0.208320,0.058726,0.218633,0.484787
0.408320,0.201583,0.309542,0.905089
0.608320,0.344440,0.400451,1.260379
0.808320,0.487297,0.491360,1.451566
0.048320,0.630154,0.582269,1.105590
0.248320,0.773011,0.673178,1.336481
0.448320,0.915868,0.764087,1.427127
0.648320,0.079134,0.854996,1.123512
0.848320,0.221991,0.945905,1.151648
0.088320,0.364848,0.045079,0.491833
0.288320,0.507705,0.135988,0.897344
0.488320,0.650562,0.226897,1.231496
0.688320,0.793419,0.317806,1.398328
0.888320,0.936277,0.408715,1.308227
0.128320,0.099542,0.499624,0.697259
0.328320,0.242399,0.590533,1.089003
0.528320,0.385256,0.681443,1.414847
0.728320,0.528113,0.772352,1.579380
0.928320,0.670970,0.863261,1.485010
0.168320,0.813828,0.954170,1.109544
0.368320,0.956685,0.053343,0.828919
0.568320,0.119950,0.144252,0.776135
0.768320,0.262807,0.235162,1.038254
0.968320,0.405664,0.326071,1.119205
0.016320,0.548521,0.416980,0.921930
0.216320,0.691379,0.507889,1.241196
0.416320,0.834236,0.598798,1.444529
0.616320,0.977093,0.689707,1.476270
0.816320,0.140358,0.780616,1.202400
0.056320,0.283215,0.871525,0.827187
0.256320,0.426072,0.962434,1.075559
0.456320,0.568930,0.061608,1.010904
0.656320,0.711787,0.152517,1.248251
0.856320,0.854644,0.243426,1.244024
0.096320,0.997501,0.334335,0.797128
0.296320,0.000833,0.425244,0.706441
0.496320,0.143690,0.516153,1.091516
0.696320,0.286547,0.607062,1.365033
0.896320,0.429404,0.697971,1.435624
0.136320,0.572262,0.788881,1.185901
0.336320,0.715119,0.879790,1.365861
0.536320,0.857976,0.970699,1.392262
0.736320,0.021241,0.069872,0.639904
0.936320,0.164098,0.160781,0.758792
0.176320,0.306955,0.251690,0.731075
0.376320,0.449813,0.342600,1.138530
0.576320,0.592670,0.433509,1.458464
0.776320,0.735527,0.524418,1.574994
0.976320,0.878384,0.615327,1.411029
